time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
0,2022-09-05 21:45:54,-34.9581270341558,-54.9445244073735,0,0,10.880391096204,10.880391096204,0.328084,0,0,0,19,5,0,10.880391096204,0,0,0,0.223694,0,0,327.7, -5.7, -4.9,0,0,364,364,364,1684,-100,-100,-100,100,338.2,0,0,96,4.291,4.288,0,0,0,0,0,73.58,10.880391096204,0,41,Motors_Started,
100,2022-09-05 21:45:54,-34.9581268127355,-54.9445243939884,0,0,10.880391096204,10.880391096204,0.328084,0,0.08088418894,0.08088418894,19,5,0,10.880391096204,0,0,0.08088418894,0,0,0,326, -4.5, -3.3,0,0,364,364,364,1684,-100,-100,-100,100,338.3,0,0,96,4.291,4.288,0,0,0,0,0,73.58,10.880391096204,0,41,Motors_Started,"En vuelo"
200,2022-09-05 21:45:54,-34.9581266898767,-54.9445243587552,0,0,10.880391096204,10.880391096204,0.328084,0,0.12644849486,0.126930450256,19,5,0,10.880391096204,0,0,0.12644849486,0,0,0,327.7, -4, -4.8,0,0,364,364,364,1684,-100,-100,-100,100,338.1,0,0,96,4.291,4.288,0,0,0,0,0,73.58,10.880391096204,0,41,Motors_Started,
300,2022-09-05 21:45:54,-34.9581266698826,-54.9445242633381,0,0,10.880391096204,10.880391096204,0.328084,0,0.139709322056,0.156379926264,19,5,0,10.880391096204,0,0,0.139709322056,0,0,0,328.5, -4.6, -4.8,0,0,364,364,364,1684,-100,-100,-100,100,339.1,0,0,96,4.291,4.288,0,0,0,0,0,73.58,10.880391096204,0,41,Motors_Started,
400,2022-09-05 21:45:54,-34.9581267721001,-54.9445240530658,0,0,10.880391096204,10.880391096204,0.328084,0,0.142708665984,0.229483931228,19,5,0,10.880391096204,0,0,0.142708665984,0,0,0,328.4, -4.9, -4.6,0,0,364,364,364,1684,-100,-100,-100,100,339.5,0,0,96,4.291,4.288,0,0,0,0,0,73.58,10.880391096204,0,41,Motors_Started,
500,2022-09-05 21:45:54,-34.9581267868749,-54.9445240205033,0,0,10.880391096204,10.880391096204,0.328084,0,0.146703744852,0.240613196676,19,5,0,10.880391096204,0,0,0.146703744852,0,0,0,327.7, -4.8, -4.7,0,0,1024,1024,603,1085,0,0,-64,9,339.4,0,0,96,4.291,4.288,0,0,0,0,0,73.58,10.880391096204,0,41,Motors_Started,
600,2022-09-05 21:45:54,-34.9581267990011,-54.9445240023813,0,0,10.880391096204,10.880391096204,0.328084,0,0.148412734408,0.247608931808,19,5,0,10.880391096204,0,0,0.148412734408,0,0,0,327.5, -5.1, -4.5,0,0,1024,1024,1024,1024,0,0,0,0,339.1,0,0,96,4.291,4.288,0,0,0,0,0,73.58,10.880391096204,0,41,Motors_Started,"Setting new Return-To-Home altitude to 60m (197 ft). Data Recorder File Index is 58. Setting new Maximum Flight Altitude to 120m (394 ft)"
700,2022-09-05 21:45:55,-34.9581268205943,-54.9445239717171,0,0,10.880391096204,10.880391096204,0.328084,0,0.151793968112,0.259697842956,19,5,0,10.880391096204,0,0,0.151793968112,0,0,0,327.2, -5.7, -4.6,0,0,1024,1024,1024,1024,0,0,0,0,338.7,0,0,96,4.291,4.288,0,0,0,0,0,73.58,10.880391096204,0,41,Motors_Started,
800,2022-09-05 21:45:55,-34.9581270040336,-54.9445239890407,0,0,10.880391096204,10.880391096204,0.328084,0,0.125571854412,0.32682579786,19,5,0,10.880391096204,0,0,0.151793968112,0,0,0,326.8, -6.9, -4.4,0,0,1024,1024,1024,1024,0,0,0,0,338.2,0,0,96,4.291,4.288,0,0,0,0,0,73.58,10.880391096204,0,41,Motors_Started,
900,2022-09-05 21:45:55,-34.9581269355437,-54.9445240145173,-0.328084,-0.328084,10.880391096204,10.552307096204,0.328084,0,0.122857943564,0.35294948636,19,5,0,10.880391096204,0,0,0.151793968112,0,0,0,326.8, -7.3, -3.6,0,0,1024,1024,1088,1024,0,0,10,0,337.9,0,0,96,4.291,4.288,0,0,0,0,0,73.58,10.552307096204,-0.328084,41,Motors_Started,
1000,2022-09-05 21:45:55,-34.9581268609594,-54.944524049856,-0.328084,-0.328084,10.880391096204,10.552307096204,0.328084,0,0.124184059092,0.38214240068,18,5,8.613,10.880391096204,0,0,0.151793968112,0,0,0,326.7, -8.2, -3.2,0,0,1024,1024,1317,1024,0,0,44,0,337.8,0,0,96,4.291,4.288,0,0,0,0,0.571,73.58,10.552307096204,-0.328084,41,Motors_Started,
1100,2022-09-05 21:45:55,-34.9581267435396,-54.944524106595,-0.328084,-0.328084,10.880391096204,10.552307096204,0.328084,0,0.139038062192,0.42821851764,18,5,8.613,10.880391096204,0,0,0.151793968112,0,0,0,326.6, -10, -3.5,0,0,1024,1024,1190,1024,0,0,25,0,337.7,0,0,96,4.291,4.288,0,0,0,0,0.571,73.58,10.552307096204,-0.328084,10,Assisted_Takeoff,
