time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
0,2022-12-07 22:33:25,-34.911831002101,-56.1322566441965,0,0,0,0,0,0,0,0,21,5,0,0,0,0,0,-0.223694,0,0,247.8, -1.3, 3.2,0,0,364,364,364,1684,-100,-100,-100,100,260.1,0,0,100,4.34,4.336,0,0,0,0,0,80.24,0,0,41,Motors_Started,"Error de calibración del estabilizador. Reinicia la aeronave o contacta con la Asistencia DJI (Code: 40011)"
100,2022-12-07 22:33:25,-34.9118312910301,-56.132256798606,0,0,0,0,0,0.223694,0.115094163788,0.115094163788,21,5,0,0,0,0.223694,0.115094163788,-0.223694,0,0,245.5, -0.8, 1.8,0,0,364,364,364,1684,-100,-100,-100,100,257.7,0,0,100,4.34,4.336,0,0,0,0,0,80.24,0,0,41,Motors_Started,"Error de calibración del estabilizador. Reinicia la aeronave o contacta con la Asistencia DJI (Code: 40011)"
200,2022-12-07 22:33:25,-34.9118315252744,-56.1322569777031,0,0.0328084,-0.0328084,0,0,0,0.215386489832,0.215966870428,21,5,0,0,0,0.223694,0.215386489832,0,0,0,245.6, -1.6, 2.5,0,0,364,364,364,1684,-100,-100,-100,100,256.6,0,0,100,4.34,4.336,0,0,0,0,0,80.24,0,0,41,Motors_Started,
300,2022-12-07 22:33:25,-34.9118318846875,-56.1322571639906,0,0.0328084,-0.0328084,0,0.328084,0,0.35759843664,0.35845145504,21,5,0,0,0,0.223694,0.35759843664,0,0,0,244.7, -2.2, 1.5,0,0,364,364,364,1684,-100,-100,-100,100,255.9,0,0,100,4.34,4.336,0,0,0,0,0,80.24,0,0,41,Motors_Started,
400,2022-12-07 22:33:25,-34.9118322515043,-56.1322573503297,0,0.0328084,-0.0328084,0,0.328084,0,0.50242127592,0.50343177464,21,5,0,0,0,0.223694,0.50242127592,0,0,0,244.2, -2.7, -0.1,0,0,1024,1024,1024,1558,0,0,0,81,255.1,0,0,100,4.34,4.336,0,0,0,0,0,80.24,0,0,41,Motors_Started,
500,2022-12-07 22:33:26,-34.9118321509462,-56.1322574301555,0,0.0328084,-0.0328084,0,0.328084,0,0.4806102516,0.54720802276,21,5,0,0,0,0.223694,0.50242127592,0,0,0,244.2, -2.9, -0.3,0,0,1024,1024,1548,1324,0,0,79,45,254.9,0,0,100,4.34,4.336,0,0,0,0,0,80.24,0,0,41,Motors_Started,
600,2022-12-07 22:33:26,-34.9118320537045,-56.1322575012014,0,0.0328084,-0.0328084,0,0.328084,0,0.4614665502,0.58856957264,20,5,0,0,0,0.223694,0.50242127592,0,0,0,243.8, -3.9, -0.7,0,0,1024,1024,1684,1287,0,0,100,40,254.9,0,0,100,4.34,4.336,0,0,0,0,0,80.24,0,0,41,Motors_Started,
700,2022-12-07 22:33:26,-34.9118316038705,-56.1322574211292,0,0.0328084,-0.0328084,0,0.328084,0,0.31974574514,0.754429158,20,5,0,0,0,0.223694,0.50242127592,0,0,0,242.8, -4.4, 0.5,0,0,1024,1024,1684,1174,0,0,100,23,254.5,0,0,100,4.34,4.336,0,0,0,0,0,80.24,0,0,41,Motors_Started,"Setting new Return-To-Home altitude to 100m (328 ft). Data Recorder File Index is 78. Setting new Maximum Flight Altitude to 120m (394 ft)"
800,2022-12-07 22:33:26,-34.9118315602103,-56.1322573966466,0,0.0328084,-0.0328084,0,0.328084,0,0.30355315932,0.77196196696,20,5,0,0,0,0.223694,0.50242127592,0,0,0.223694,242.3, -5.6, 0.1,0,0,1024,1024,1684,1124,0,0,100,15,253.8,0,0,100,4.34,4.336,0,0,0,0,0,80.24,0,0,41,Motors_Started,
900,2022-12-07 22:33:26,-34.9118316068066,-56.1322574095446,-0.328084,-0.2952756,-0.0328084,-0.328084,0.328084,0,0.31797737238,0.78939635072,20,5,0,0,0,0.223694,0.50242127592,0,0,0.223694,241.6, -7.5, 0.5,0,0,1024,1024,1684,1082,0,0,100,9,253.3,0,0,100,4.34,4.336,0,0,0,0,0,80.24,-0.328084,-0.328084,41,Motors_Started,
1000,2022-12-07 22:33:26,-34.9118316571458,-56.1322574426718,-0.328084,-0.2952756,-0.0328084,-0.328084,0.328084,0,0.33791667748,0.81026577396,20,5,0,0,0,0.223694,0.50242127592,0,0,0.223694,240.4, -9.8, 1.1,0,0,1024,1024,1684,1024,0,0,100,0,252.2,0,0,100,4.34,4.336,0,0,0,0,0,80.24,-0.328084,-0.328084,41,Motors_Started,
1100,2022-12-07 22:33:26,-34.9118319092485,-56.1322575417489,-0.328084,-0.2952756,-0.0328084,-0.328084,0.328084,0,0.42621064356,0.90690291616,20,5,0,0,0,0.223694,0.50242127592,0,0,0.223694,240, -10.5, -0.6,0,0,1024,1024,1684,1024,0,0,100,0,251.4,0,0,100,4.34,4.336,0,0,0,0,0,80.24,-0.328084,-0.328084,10,Assisted_Takeoff,
1200,2022-12-07 22:33:26,-34.9118320033367,-56.1322575988454,-0.328084,-0.2952756,-0.0328084,-0.328084,0.328084,0,0.46370736392,0.94524609324,20,5,0,0,0,0.223694,0.50242127592,0,0,0,239.1, -10.1, 0.4,0,0,1024,1024,1684,1024,0,0,100,0,250.5,0,0,100,4.34,4.336,0,0,0,0,0,80.24,-0.328084,-0.328084,10,Assisted_Takeoff,
1300,2022-12-07 22:33:26,-34.9118321327174,-56.1322575783367,-0.328084,-0.2952756,-0.0328084,-0.328084,0.328084,0,0.49826773248,0.9928478008,20,5,0,0,0,0.223694,0.50242127592,0,0,0,240, -8.3, 1,0,0,1024,1024,1684,1024,0,0,100,0,250.5,0,0,100,4.34,4.336,0,0,0,0,0,80.24,-0.328084,-0.328084,10,Assisted_Takeoff,
1400,2022-12-07 22:33:26,-34.911832242648,-56.1322575667802,-0.328084,-0.2952756,-0.0328084,-0.328084,0.328084,0,0.53014109308,1.0331037076,20,5,0,0,0,0.223694,0.53014109308,0,0,0,239.5, -8, 1.4,0,0,1024,1024,1684,1024,0,0,100,0,250.7,0,0,100,4.34,4.336,0,0,0,0,0,80.24,-0.328084,-0.328084,10,Assisted_Takeoff,
1500,2022-12-07 22:33:27,-34.9118323637228,-56.1322575621256,-0.328084,-0.2952756,-0.0328084,-0.328084,0.328084,0,0.56764437512,1.07729990324,20,5,8.686,0,0,0.223694,0.56764437512,0,0,0,239.1, -7.4, 1.2,0,0,1024,1024,1684,1024,0,0,100,0,250.5,0,0,100,4.34,4.336,0,0,0,0,0.808,80.24,-0.328084,-0.328084,10,Assisted_Takeoff,
1600,2022-12-07 22:33:27,-34.9118323919633,-56.1322575810052,-0.328084,-0.2952756,-0.0328084,-0.328084,0.328084,0,0.579396344,1.08905187212,20,5,8.686,0,0,0.223694,0.579396344,0,0,0,239.4, -6.9, 1.3,0,0,1024,1024,1684,1024,0,0,100,0,250.4,0,0,100,4.34,4.336,0,0,0,0,0.808,80.24,-0.328084,-0.328084,10,Assisted_Takeoff,
1700,2022-12-07 22:33:27,-34.911832396794,-56.1322576405082,-0.328084,-0.2952756,-0.0328084,-0.328084,0.328084,0.223694,0.58973427084,1.10694229264,20,5,8.686,0,0,0.223694,0.58973427084,0,-0.223694,0,237.9, -6.6, 0.8,0,0,1024,1024,1684,1024,0,0,100,0,249.9,0,0,100,4.34,4.336,0,0,0,0,0.808,80.24,-0.328084,-0.328084,10,Assisted_Takeoff,
1800,2022-12-07 22:33:27,-34.911832436204,-56.1322578305068,0,0.0328084,-0.0328084,0,0.328084,0.447388,0.63225723808,1.16557746512,20,5,8.686,0,0,0.447388,0.63225723808,0,-0.447388,-0.447388,236.1, -6, -1.6,0,0,1024,1024,1684,1024,0,0,100,0,247.5,0,0,100,4.34,4.336,0,0,0,0,0.808,80.24,0,0,6,P-GPS,"Error de calibración del estabilizador. Reinicia la aeronave o contacta con la Asistencia DJI (Code: 40011)"
1900,2022-12-07 22:33:27,-34.9118325178501,-56.1322581252597,0,0.0328084,-0.0328084,0,0.328084,0.447388,0.70864831664,1.25865817676,20,5,8.686,0,0,0.447388,0.70864831664,-0.223694,-0.671082,-0.894776,236.6, 0.5, -0.2,0,0,1024,1024,1684,1024,0,0,100,0,247.3,0,0,100,4.34,4.336,0,0,0,0,0.808,80.24,0,0,6,P-GPS,
2000,2022-12-07 22:33:27,-34.9118326794349,-56.1322584823402,0,0.0328084,-0.0328084,0,0.656168,0.7158208,0.82277561688,1.38067917804,20,5,8.686,0,0,0.7158208,0.82277561688,-0.223694,-0.671082,-1.789552,236.1, 3.3, 0.5,0,0,1024,1024,1121,1024,0,0,15,0,247.3,0,0,100,4.34,4.336,0,0,0,0,0.808,80.24,0,0,6,P-GPS,
2100,2022-12-07 22:33:27,-34.9118328470352,-56.1322588806282,0.328084,0.3608924,-0.0328084,0.328084,0.984252,0.7158208,0.94911092276,1.5146161902,20,5,8.686,0.328084,0.328084,0.7158208,0.94911092276,-0.223694,-0.671082,-2.460634,236.4, 4, -0.7,0,0,1024,1024,1024,1024,0,0,0,0,247.3,0,0,100,4.34,4.336,0,0,0,0,0.808,80.24,0.328084,0.328084,6,P-GPS,
2200,2022-12-07 22:33:27,-34.9118329710249,-56.1322592263643,0.984252,1.0170604,-0.0328084,0.984252,1.312336,0.7158208,1.05493441696,1.62751645628,20,5,8.686,0.984252,0.984252,0.7158208,1.05493441696,0,-0.671082,-3.131716,236.7, 5.2, -0.3,0,0,1024,1024,1024,1024,0,0,0,0,247.3,0,0,100,4.34,4.336,0,0,0,0,0.808,80.24,0.984252,0.984252,6,P-GPS,
2300,2022-12-07 22:33:27,-34.9118330135004,-56.1322596632629,1.312336,1.3451444,-0.0328084,1.312336,2.952756,0.447388,1.16380581152,1.75914703792,20,5,8.686,1.312336,1.312336,0.7158208,1.16380581152,0,-0.447388,-3.131716,236.4, 5, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,247.3,0,0,100,4.34,4.336,0,0,0,0,0.808,80.24,1.312336,1.312336,6,P-GPS,
2400,2022-12-07 22:33:27,-34.9118329818972,-56.132260393091,1.968504,2.0013124,-0.0328084,1.968504,3.608924,0.447388,1.33409453088,1.97780846224,20,5,8.686,1.968504,1.968504,0.7158208,1.33409453088,0,-0.447388,-2.908022,236.4, 4.8, -1.9,0,0,1024,1024,1024,1024,0,0,0,0,247.3,0,0,100,4.34,4.336,0,0,0,0,0.808,80.24,1.968504,1.968504,6,P-GPS,
2500,2022-12-07 22:33:27,-34.9118329874315,-56.1322608844808,2.296588,2.3293964,-0.0328084,2.296588,3.937008,0.447388,1.46086946932,2.12483930684,20,5,8.677,2.296588,2.296588,0.7158208,1.46086946932,0,-0.447388,-2.460634,236.3, 5.2, -2,0,0,1024,1024,1024,1024,0,0,0,0,247.3,0,0,100,4.281,4.273,0,0,0,0,1.624,80.24,2.296588,2.296588,6,P-GPS,
2600,2022-12-07 22:33:28,-34.9118329901388,-56.1322613435984,2.624672,2.6574804,-0.0328084,2.624672,4.265092,0.671082,1.58207682228,2.26220807764,20,5,8.677,2.624672,2.624672,0.7158208,1.58207682228,0,-0.671082,-1.789552,236.4, 5.2, -1.8,0,0,1024,1024,1024,1024,0,0,0,0,247.3,0,0,100,4.281,4.273,0,0,0,0,1.624,80.24,2.624672,2.624672,6,P-GPS,
2700,2022-12-07 22:33:28,-34.9118329841754,-56.132261757827,2.952756,2.9855644,-0.0328084,2.952756,4.593176,0.671082,1.6922408678,2.38615821284,20,5,8.677,2.952756,2.952756,0.7158208,1.6922408678,0,-0.671082,-1.342164,236.4, 5.3, -3,0,0,1024,1024,1024,1053,0,0,0,4,247.3,0,0,100,4.281,4.273,0,0,0,0,1.624,80.24,2.952756,2.952756,6,P-GPS,
2800,2022-12-07 22:33:28,-34.9118328496765,-56.1322624312236,2.952756,2.9855644,-0.0328084,2.952756,4.593176,0.671082,1.8580053088,2.5935204242,20,5,8.677,2.952756,2.952756,0.7158208,1.8580053088,0,-0.671082,-0.671082,236.3, 5.3, -3.7,0,0,1024,1024,1024,1024,0,0,0,0,247.3,0,0,100,4.281,4.273,0,0,0,0,1.624,80.24,2.952756,2.952756,6,P-GPS,"Punto de origen actualizado. Altitud de RPO establecida en 100m (Code: 3000001)"
2900,2022-12-07 22:33:28,-34.9118328585833,-56.1322628902913,2.952756,2.9855644,-0.0328084,2.952756,4.593176,0.447388,1.98772644156,2.73090888004,20,5,8.677,2.952756,2.952756,0.7158208,1.98772644156,0,-0.447388,-0.223694,236.3, 6, -3.4,0,0,1024,1024,1410,1024,0,0,58,0,247.3,0,0,100,4.281,4.273,0,0,0,0,1.624,80.24,2.952756,2.952756,6,P-GPS,
3000,2022-12-07 22:33:28,-34.9118328751438,-56.1322632824679,2.952756,2.9855644,-0.0328084,2.952756,4.92126,0.447388,2.1003773638,2.84839904128,20,5,8.677,2.952756,2.952756,0.7158208,2.1003773638,0,-0.447388,0,236.4, 5.4, -3.3,0,0,1024,1024,1684,1503,0,0,100,73,247.3,0,0,100,4.281,4.273,0,0,0,0,1.624,80.24,2.952756,2.952756,6,P-GPS,
