time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
0,2022-08-13 20:57:59,-34.9272760189296,-56.1654671311617,0,0,5.140289862652,5.140289862652,0.328084,0,0,0,11,4,0,5.140289862652,0,0,0,0,0,0,204.6, -10, -3.8,0,0,364,364,364,1684,-100,-100,-100,100,214.8,0,0,64,3.982,3.978,0,0,0,0,0,84.38,5.140289862652,0,41,Motors_Started,
100,2022-08-13 20:57:59,-34.9272760797528,-56.1654671954869,0,0,5.140289862652,5.140289862652,0.328084,0,0.0293717201,0.0293717201,11,4,0,5.140289862652,0,0,0.0293717201,0,0,0,204.5, -9.8, -3.2,0,0,364,364,364,1684,-100,-100,-100,100,214.5,0,0,64,3.982,3.978,0,0,0,0,0,84.38,5.140289862652,0,41,Motors_Started,
200,2022-08-13 20:57:59,-34.9272761324908,-56.1654672164464,0,0,5.140289862652,5.140289862652,0.328084,0,0.048657153788,0.049608925472,11,4,0,5.140289862652,0,0,0.048657153788,0,0,0,204.6, -9.3, -2.3,0,0,364,364,364,1684,-100,-100,-100,100,214.4,0,0,64,3.982,3.978,0,0,0,0,0,84.38,5.140289862652,0,41,Motors_Started,
300,2022-08-13 20:57:59,-34.9272761900803,-56.1654672062818,0,0,5.140289862652,5.140289862652,0.328084,0,0.066364175352,0.070839241112,11,4,0,5.140289862652,0,0,0.066364175352,0,0,0,204.8, -8.8, -2.4,0,0,364,364,364,1684,-100,-100,-100,100,214.5,0,0,64,3.982,3.978,0,0,0,0,0,84.38,5.140289862652,0,41,Motors_Started,
400,2022-08-13 20:57:59,-34.9272762414756,-56.16546714717,0,0,5.140289862652,5.140289862652,0.328084,0,0.08133694486,0.096612863984,11,4,0,5.140289862652,0,0,0.08133694486,0,0,0,204.7, -8.2, -2,0,0,364,364,364,1684,-100,-100,-100,100,214.6,0,0,64,3.982,3.978,0,0,0,0,0,84.38,5.140289862652,0,41,Motors_Started,
500,2022-08-13 20:57:59,-34.927276292156,-56.1654671611917,0,0,5.140289862652,5.140289862652,0.328084,0,0.100090554384,0.115573494512,11,4,0,5.140289862652,0,0,0.100090554384,0,0,0,205.9, -8, -1.6,0,0,1024,520,1024,1024,0,-76,0,0,215.2,0,0,64,3.982,3.978,0,0,0,0,0,84.38,5.140289862652,0,41,Motors_Started,
600,2022-08-13 20:57:59,-34.9272763555078,-56.1654672389962,0,0,5.140289862652,5.140289862652,0.328084,0,0.126966211412,0.148374676664,11,4,0,5.140289862652,0,0,0.126966211412,0,0,0,206.5, -7.9, -1,0,0,1024,520,1024,1024,0,-76,0,0,216.1,0,0,64,3.982,3.978,0,0,0,0,0,84.38,5.140289862652,0,41,Motors_Started,
700,2022-08-13 20:57:59,-34.927276394923,-56.165467301706,0,0,5.140289862652,5.140289862652,0.328084,0,0.14635991282,0.17201116036,11,4,0,5.140289862652,0,0,0.14635991282,0,0,0,205.8, -7, -1.5,0,0,1024,1024,1024,1024,0,0,0,0,216.5,0,0,64,3.982,3.978,0,0,0,0,0,84.38,5.140289862652,0,41,Motors_Started,"Aeronave en Zona de altitud restringida (150). Vuela con precaución (Code: 190001)"
800,2022-08-13 20:57:59,-34.9272763064359,-56.1654673173613,0,0,5.140289862652,5.140289862652,0.328084,0,0.118767064168,0.204633536732,11,4,0,5.140289862652,0,0,0.14635991282,0,0,0,206.5, -6.7, -1.4,0,0,1024,1024,1024,1024,0,0,0,0,216.4,0,0,64,3.982,3.978,0,0,0,0,0,84.38,5.140289862652,0,41,Motors_Started,
900,2022-08-13 20:57:59,-34.9272762827709,-56.1654673141456,0,0,5.140289862652,5.140289862652,0.328084,0,0.110736224016,0.213321201052,11,4,0,5.140289862652,0,0,0.14635991282,0,0,0,206, -6.5, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,216.5,0,0,64,3.982,3.978,0,0,0,0,0,84.38,5.140289862652,0,41,Motors_Started,"Setting new Return-To-Home altitude to 40m (131 ft). Data Recorder File Index is 48. Setting new Maximum Flight Altitude to 120m (394 ft)"
