time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
0,2025-05-06 18:21:04,-22.9749822349702,-42.0209518438814,0,0,1.934260888668,1.934260888668,0.328084,0,0,0,21,5,0,1.934260888668,0,0,0,-0.894776,0,-0.671082,81.6, 0.3, 6.4,0,0,364,364,364,1684,-100,-100,-100,100,103.1,0,0,99,4.328,4.328,0,0,0,0,0,83.12,1.934260888668,0,6,P-GPS,"Error de calibración del estabilizador. Reinicia la aeronave o contacta con la Asistencia DJI (Code: 40011)"
100,2025-05-06 18:21:04,-22.974982648847,-42.0209518041427,0,0,1.934260888668,1.934260888668,0.328084,0.7158208,0.151591540284,0.151591540284,21,5,0,1.934260888668,0,0.7158208,0.151591540284,-0.671082,0.223694,-0.447388,81.5, -0.7, 6.6,0,0,364,364,364,1684,-100,-100,-100,100,104.2,0,0,99,4.328,4.328,0,0,0,0,0,83.12,1.934260888668,0,41,Motors_Started,
200,2025-05-06 18:21:04,-22.9749829219823,-42.0209517246503,0,0,1.934260888668,1.934260888668,0.328084,0.4921268,0.253835638044,0.254760178756,21,5,0,1.934260888668,0,0.7158208,0.253835638044,-0.447388,0.223694,-0.447388,80.9, -1.6, 6.6,0,0,364,364,364,1684,-100,-100,-100,100,104.4,0,0,99,4.328,4.328,0,0,0,0,0,83.12,1.934260888668,0,41,Motors_Started,
300,2025-05-06 18:21:04,-22.9749829681637,-42.0209518156311,0,0,1.934260888668,1.934260888668,0.328084,0.223694,0.267673564996,0.289658473836,21,5,0,1.934260888668,0,0.7158208,0.267673564996,-0.223694,0,-0.447388,81.3, -1.1, 6.9,0,0,364,364,364,1684,-100,-100,-100,100,104.3,0,0,99,4.328,4.328,0,0,0,0,0,83.12,1.934260888668,0,41,Motors_Started,"Setting new Return-To-Home altitude to 100m (328 ft). Data Recorder File Index is 67. Setting new Maximum Flight Altitude to 500m (1640 ft)"
400,2025-05-06 18:21:04,-22.9749830963821,-42.0209519596744,0,0,1.934260888668,1.934260888668,0.328084,0,0.316683409084,0.35695867284,21,5,0,1.934260888668,0,0.7158208,0.316683409084,0,0,-0.447388,80.6, 0.4, 6.3,0,0,364,364,364,1684,-100,-100,-100,100,104.2,0,0,99,4.328,4.328,0,0,0,0,0,83.12,1.934260888668,0,41,Motors_Started,
500,2025-05-06 18:21:04,-22.9749831946021,-42.0209520948196,0,0,1.934260888668,1.934260888668,0.328084,0,0.36012468344,0.4147966012,21,5,0,1.934260888668,0,0.7158208,0.36012468344,0,0,-0.447388,79.4, 0.6, 5.9,0,0,364,364,364,1654,-100,-100,-100,95,103,0,0,99,4.328,4.328,0,0,0,0,0,83.12,1.934260888668,0,41,Motors_Started,
600,2025-05-06 18:21:04,-22.9749832766891,-42.0209521858063,0.328084,0.328084,1.934260888668,2.262344888668,0.656168,0,0.3970472568,0.45758859732,21,5,0,2.262344888668,0.328084,0.7158208,0.3970472568,0,0,-0.447388,79.7, 0.5, 4.9,0,0,364,364,364,1646,-100,-100,-100,94,102.6,0,0,99,4.328,4.328,0,0,0,0,0,83.12,2.262344888668,0.328084,41,Motors_Started,
700,2025-05-06 18:21:04,-22.9749832245765,-42.0209528741166,0.328084,0.328084,1.934260888668,2.262344888668,0.656168,0,0.50012140708,0.68957679372,21,5,0,2.262344888668,0.328084,0.7158208,0.50012140708,0,0,-0.447388,79.6, -0.4, 4,0,0,364,364,364,1657,-100,-100,-100,96,102.6,0,0,99,4.328,4.328,0,0,0,0,0,83.12,2.262344888668,0.328084,41,Motors_Started,
800,2025-05-06 18:21:04,-22.9749832087061,-42.020953089408,0.328084,0.328084,1.934260888668,2.262344888668,0.656168,0,0.54887140864,0.76212600864,21,5,0,2.262344888668,0.328084,0.7158208,0.54887140864,0,0,-0.447388,79.7, -0.2, 3.1,0,0,364,364,364,1657,-100,-100,-100,96,102.9,0,0,99,4.328,4.328,0,0,0,0,0,83.12,2.262344888668,0.328084,41,Motors_Started,
900,2025-05-06 18:21:04,-22.9749831864705,-42.0209533022668,0.328084,0.328084,1.934260888668,2.262344888668,0.656168,0,0.60041668588,0.83408467236,21,5,8.698,2.262344888668,0.328084,0.7158208,0.60041668588,0,0,-0.447388,79.2, 0, 2.6,0,0,364,364,364,1658,-100,-100,-100,96,103.1,0,0,99,4.328,4.328,0,0,0,0,0.612,83.12,2.262344888668,0.328084,41,Motors_Started,
1000,2025-05-06 18:21:05,-22.9749831613823,-42.0209534348781,0.328084,0.328084,1.934260888668,2.262344888668,0.656168,0,0.63234253992,0.8795603956,21,5,8.698,2.262344888668,0.328084,0.7158208,0.63234253992,0,0,-0.447388,77.8, 0, 2.5,0,0,364,364,364,1483,-100,-100,-100,70,102.1,0,0,99,4.328,4.328,0,0,0,0,0.612,83.12,2.262344888668,0.328084,41,Motors_Started,
1100,2025-05-06 18:21:05,-22.9749831657502,-42.0209535515027,0.328084,0.328084,1.934260888668,2.262344888668,0.656168,0,0.66659122868,0.91876971444,21,5,8.698,2.262344888668,0.328084,0.7158208,0.66659122868,0,0,-0.447388,78.3, 0.5, 2.8,0,0,364,364,364,1463,-100,-100,-100,67,101.6,0,0,99,4.328,4.328,0,0,0,0,0.612,83.12,2.262344888668,0.328084,41,Motors_Started,
1200,2025-05-06 18:21:05,-22.9749831481776,-42.020953369897,0.328084,0.328084,1.934260888668,2.262344888668,0.656168,0,0.6113681298,0.98010829908,21,5,8.698,2.262344888668,0.328084,0.7158208,0.66659122868,0,0,-0.447388,79.8, 0.7, 2.8,0,0,1024,1024,866,1024,0,0,-24,0,102.4,0,0,99,4.328,4.328,0,0,0,0,0.612,83.12,2.262344888668,0.328084,10,Assisted_Takeoff,
