time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
0,2023-12-27 00:50:24,-34.9551350153421,-54.9345436021642,0,0,50.425039999428,50.425039999428,0.328084,0,0,0,18,5,0,50.425039999428,0,0,0,0,0,0,302, -6.3, 2.3,0,0,364,364,364,1684,-100,-100,-100,100,303.6,0,0,96,4.274,4.273,0,0,0,0,0,75.92,50.425039999428,0,41,Motors_Started,"Error de calibración del estabilizador. Reinicia la aeronave o contacta con la Asistencia DJI (Code: 40011)"
100,2023-12-27 00:50:24,-34.9551350365503,-54.9345436245406,0,0,50.425039999428,50.425039999428,0.328084,0.223694,0.0102296919284,0.0102296919284,18,5,0,50.425039999428,0,0.223694,0.0102296919284,0.223694,0,0,301.9, -6.7, 2.6,0,0,364,364,364,1684,-100,-100,-100,100,303.5,0,0,96,4.274,4.273,0,0,0,0,0,75.92,50.425039999428,0,41,Motors_Started,
200,2023-12-27 00:50:25,-34.9551349021355,-54.9345435663783,0,0,50.425039999428,50.425039999428,0.328084,0,0.042666996116,0.06226378152,18,5,0,50.425039999428,0,0.223694,0.042666996116,0,0,0,301.7, -6.8, 2.7,0,0,364,364,364,1684,-100,-100,-100,100,303.5,0,0,96,4.274,4.273,0,0,0,0,0,75.92,50.425039999428,0,41,Motors_Started,
300,2023-12-27 00:50:25,-34.9551347215856,-54.9345434942931,0,0.032808400000005,50.392231599428,50.425039999428,0.328084,0,0.1119258566,0.131574151192,18,5,0,50.425039999428,0,0.223694,0.1119258566,0,0,0,302.4, -6.9, 2.2,0,0,364,364,364,1684,-100,-100,-100,100,303.6,0,0,96,4.274,4.273,0,0,0,0,0,75.92,50.425039999428,0,41,Motors_Started,
400,2023-12-27 00:50:25,-34.9551345777545,-54.934543449582,0,0.032808400000005,50.392231599428,50.425039999428,0.328084,0,0.166045280904,0.185727368148,18,5,0,50.425039999428,0,0.223694,0.166045280904,0,0,0,302.6, -6.2, 2.5,0,0,364,364,364,1684,-100,-100,-100,100,304,0,0,96,4.274,4.273,0,0,0,0,0,75.92,50.425039999428,0,41,Motors_Started,
500,2023-12-27 00:50:25,-34.9551344492982,-54.9345434441361,0,-0.098425200000004,50.523465199428,50.425039999428,0.328084,0,0.211858274496,0.23262303894,18,5,0,50.425039999428,0,0.223694,0.211858274496,0,0,0,302.6, -6, 2.4,0,0,1024,1007,1024,1024,0,-3,0,0,304.3,0,0,96,4.274,4.273,0,0,0,0,0,75.92,50.425039999428,0,41,Motors_Started,
600,2023-12-27 00:50:25,-34.9551344536693,-54.9345435919977,0,-0.098425200000004,50.523465199428,50.425039999428,0.328084,0,0.204948497372,0.27686680676,18,5,0,50.425039999428,0,0.223694,0.211858274496,0,0,0,302.4, -5.9, 2,0,0,1024,1007,1024,1024,0,-3,0,0,304.4,0,0,96,4.274,4.273,0,0,0,0,0,75.92,50.425039999428,0,41,Motors_Started,"Setting new Return-To-Home altitude to 100m (328 ft). Data Recorder File Index is 28. Setting new Maximum Flight Altitude to 120m (394 ft)"
700,2023-12-27 00:50:25,-34.9551343350883,-54.9345435489864,0,-0.098425200000004,50.523465199428,50.425039999428,0.328084,0,0.24869915494,0.322002306892,18,5,0,50.425039999428,0,0.223694,0.24869915494,0,0,0,302.1, -5.7, 2,0,0,1024,1024,1024,1024,0,0,0,0,304.2,0,0,96,4.274,4.273,0,0,0,0,0,75.92,50.425039999428,0,41,Motors_Started,
800,2023-12-27 00:50:25,-34.9551342679893,-54.9345435232573,0,-0.098425200000004,50.523465199428,50.425039999428,0.328084,0,0.273690297472,0.34766405312,18,5,0,50.425039999428,0,0.223694,0.273690297472,0,0,0,301.8, -5.5, 2.2,0,0,1024,1024,1024,1024,0,0,0,0,304.1,0,0,96,4.274,4.273,0,0,0,0,0,75.92,50.425039999428,0,41,Motors_Started,
900,2023-12-27 00:50:25,-34.9551342354171,-54.934543493334,0,-0.098425200000004,50.523465199428,50.425039999428,0.328084,0,0.286410114152,0.36253938168,18,5,0,50.425039999428,0,0.223694,0.286410114152,0,0,0,301.6, -5.6, 2.2,0,0,1024,1024,1024,1024,0,0,0,0,303.7,0,0,96,4.274,4.273,0,0,0,0,0,75.92,50.425039999428,0,41,Motors_Started,
1000,2023-12-27 00:50:25,-34.955134446768,-54.9345434461078,0,-0.098425200000004,50.523465199428,50.425039999428,0.328084,0,0.21262795956,0.44093505348,18,5,0,50.425039999428,0,0.223694,0.286410114152,0,0,0,301.7, -6, 1.7,0,0,1024,1024,1024,1024,0,0,0,0,303.7,0,0,96,4.274,4.273,0,0,0,0,0,75.92,50.425039999428,0,41,Motors_Started,
1100,2023-12-27 00:50:26,-34.9551344643645,-54.9345434046735,0,-0.098425200000004,50.523465199428,50.425039999428,0.328084,0,0.209519035576,0.454888466,18,5,0,50.425039999428,0,0.223694,0.286410114152,0,0,0,301.7, -5, 1.6,0,0,1024,1024,1024,1024,0,0,0,0,303.6,0,0,96,4.274,4.273,0,0,0,0,0,75.92,50.425039999428,0,10,Assisted_Takeoff,
1200,2023-12-27 00:50:26,-34.9551344862769,-54.9345433096618,0,-0.098425200000004,50.523465199428,50.425039999428,0.328084,0,0.211921594708,0.48440290264,18,5,0,50.425039999428,0,0.223694,0.286410114152,0,0,0,302.3, -3.3, 1.9,0,0,1024,1024,1024,1024,0,0,0,0,303.9,0,0,96,4.274,4.273,0,0,0,0,0,75.92,50.425039999428,0,10,Assisted_Takeoff,
1300,2023-12-27 00:50:26,-34.9551345097643,-54.9345432429139,0,0.032808400000005,50.392231599428,50.425039999428,0.328084,0,0.213461949088,0.50612534428,18,5,8.616,50.425039999428,0,0.223694,0.286410114152,0,0,0,301.9, -3.1, 1.6,0,0,1024,1024,1024,1024,0,0,0,0,304,0,0,96,4.274,4.273,0,0,0,0,0.591,75.92,50.425039999428,0,10,Assisted_Takeoff,
1400,2023-12-27 00:50:26,-34.9551347953167,-54.9345432045397,0,0.032808400000005,50.392231599428,50.425039999428,0.328084,0,0.143464243436,0.61093833976,18,5,8.616,50.425039999428,0,0.223694,0.286410114152,0,0,0,301.7, -3.2, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,303.8,0,0,96,4.274,4.273,0,0,0,0,0.591,75.92,50.425039999428,0,10,Assisted_Takeoff,
1500,2023-12-27 00:50:26,-34.9551347687602,-54.9345432205113,0,0.032808400000005,50.392231599428,50.425039999428,0.328084,0,0.145321855044,0.62174214588,18,5,8.616,50.425039999428,0,0.223694,0.286410114152,0,0,0,301.8, -3.6, 2,0,0,1024,1024,1024,1024,0,0,0,0,303.8,0,0,96,4.274,4.273,0,0,0,0,0.591,75.92,50.425039999428,0,10,Assisted_Takeoff,
1600,2023-12-27 00:50:26,-34.9551347411127,-54.9345431931451,0,0.032808400000005,50.392231599428,50.425039999428,0.328084,0,0.158019033928,0.63473099144,18,5,8.616,50.425039999428,0,0.223694,0.286410114152,0,0,0,301.6, -3.6, 2.6,0,0,1024,1024,1091,1024,0,0,10,0,303.7,0,0,96,4.274,4.273,0,0,0,0,0.591,75.92,50.425039999428,0,10,Assisted_Takeoff,
1700,2023-12-27 00:50:26,-34.9551347239298,-54.9345431012835,0,0.032808400000005,50.392231599428,50.425039999428,0.328084,0,0.183679139736,0.66290684536,18,5,8.616,50.425039999428,0,0.223694,0.286410114152,0,0,0,302.1, -3.8, 3,0,0,1024,1024,1091,1024,0,0,10,0,304,0,0,96,4.274,4.273,0,0,0,0,0.591,75.92,50.425039999428,0,10,Assisted_Takeoff,
1800,2023-12-27 00:50:26,-34.9551348967681,-54.9345432002659,0,0.032808400000005,50.392231599428,50.425039999428,0.328084,0,0.127729334796,0.73256564024,18,5,8.616,50.425039999428,0,0.223694,0.286410114152,0,0,0,301.3, -3.3, 2.6,0,0,1024,1024,1024,1024,0,0,0,0,303.8,0,0,96,4.274,4.273,0,0,0,0,0.591,75.92,50.425039999428,0,10,Assisted_Takeoff,
1900,2023-12-27 00:50:26,-34.9551348421296,-54.9345432464913,0,0.032808400000005,50.392231599428,50.425039999428,0.328084,0,0.123715883224,0.7568241712,18,5,8.616,50.425039999428,0,0.223694,0.286410114152,0,0,0,301.3, -2.9, 2.4,0,0,1024,1024,1024,1024,0,0,0,0,303.6,0,0,96,4.274,4.273,0,0,0,0,0.591,75.92,50.425039999428,0,10,Assisted_Takeoff,
2000,2023-12-27 00:50:26,-34.9551347690981,-54.9345432744012,0,0.032808400000005,50.392231599428,50.425039999428,0.328084,0,0.13295768142,0.78474740044,18,5,8.616,50.425039999428,0,0.223694,0.286410114152,0,0,0,301.4, -3.1, 2.1,0,0,1024,1024,1024,1024,0,0,0,0,303.6,0,0,96,4.274,4.273,0,0,0,0,0.591,75.92,50.425039999428,0,10,Assisted_Takeoff,
2100,2023-12-27 00:50:27,-34.9551346685635,-54.9345432548548,0,0.032808400000005,50.392231599428,50.425039999428,0.328084,0,0.163688653532,0.82188979008,18,5,8.616,50.425039999428,0,0.223694,0.286410114152,0,0,0,301.5, -3.1, 2.7,0,0,1024,1024,1024,1024,0,0,0,0,303.6,0,0,96,4.274,4.273,0,0,0,0,0.591,75.92,50.425039999428,0,10,Assisted_Takeoff,
2200,2023-12-27 00:50:27,-34.9551345706688,-54.9345432271971,0,0.032808400000005,50.392231599428,50.425039999428,0.328084,0,0.197215229408,0.85854989624,18,5,8.616,50.425039999428,0,0.223694,0.286410114152,0,0,0,301.6, -3.4, 2.4,0,0,1024,1024,1061,1024,0,0,6,0,303.6,0,0,96,4.274,4.273,0,0,0,0,0.591,75.92,50.425039999428,0,10,Assisted_Takeoff,
2300,2023-12-27 00:50:27,-34.9551344857607,-54.9345432296665,0,-0.098425200000004,50.523465199428,50.425039999428,0.328084,0,0.223025597688,0.88953743004,18,5,8.561,50.425039999428,0,0.223694,0.286410114152,0,0,0,301.5, -3.4, 2,0,0,1024,1024,1201,1024,0,0,27,0,303.6,0,0,96,4.285,4.285,0,0,0,0,1.16,75.92,50.425039999428,0,10,Assisted_Takeoff,
2400,2023-12-27 00:50:27,-34.9551343994181,-54.9345432210183,0,-0.098425200000004,50.523465199428,50.425039999428,0.328084,0,0.25197015242,0.92114832344,18,5,8.561,50.425039999428,0,0.223694,0.286410114152,0,0,0,301.4, -3.4, 2.1,0,0,1024,1024,1183,1024,0,0,24,0,303.6,0,0,96,4.285,4.285,0,0,0,0,1.16,75.92,50.425039999428,0,10,Assisted_Takeoff,
2500,2023-12-27 00:50:27,-34.9551343031911,-54.9345432340867,0,-0.098425200000004,50.523465199428,50.425039999428,0.328084,0,0.282179142888,0.95647312772,18,5,8.561,50.425039999428,0,0.223694,0.286410114152,0,0,0,301.3, -3.2, 2.1,0,0,1024,1024,1167,1024,0,0,22,0,303.6,0,0,96,4.285,4.285,0,0,0,0,1.16,75.92,50.425039999428,0,10,Assisted_Takeoff,
2600,2023-12-27 00:50:27,-34.9551342263469,-54.9345432074586,0,-0.098425200000004,50.523465199428,50.425039999428,0.328084,0,0.311121729116,0.98561682944,18,5,8.561,50.425039999428,0,0.223694,0.311121729116,0,0,0,301.3, -2.7, 1.6,0,0,1024,1024,1167,1024,0,0,22,0,303.5,0,0,96,4.285,4.285,0,0,0,0,1.16,75.92,50.425039999428,0,10,Assisted_Takeoff,
2700,2023-12-27 00:50:27,-34.95513423746,-54.934543139024,0,-0.098425200000004,50.523465199428,50.425039999428,0.328084,0,0.315797910368,1.006479691,18,5,8.561,50.425039999428,0,0.223694,0.315797910368,0,0,0,301, -2.7, 1.5,0,0,1024,1024,1107,1024,0,0,13,0,303.5,0,0,96,4.285,4.285,0,0,0,0,1.16,75.92,50.425039999428,0,10,Assisted_Takeoff,
2800,2023-12-27 00:50:27,-34.9551341571331,-54.9345431005766,0,-0.098425200000004,50.523465199428,50.425039999428,0.328084,0,0.34718833132,1.0379593508,18,5,8.561,50.425039999428,0,0.223694,0.34718833132,0,0,0,301.2, -2.7, 0.9,0,0,1024,1024,1056,1024,0,0,5,0,303.4,0,0,96,4.285,4.285,0,0,0,0,1.16,75.92,50.425039999428,0,10,Assisted_Takeoff,
2900,2023-12-27 00:50:27,-34.9551340345284,-54.9345430845658,0,-0.098425200000004,50.523465199428,50.425039999428,0.328084,0,0.38988846392,1.08294950972,18,5,8.561,50.425039999428,0,0.223694,0.38988846392,0,0,0,301.2, -2.5, 0.9,0,0,1024,1024,1053,1024,0,0,4,0,303.3,0,0,96,4.285,4.285,0,0,0,0,1.16,75.92,50.425039999428,0,10,Assisted_Takeoff,
3000,2023-12-27 00:50:27,-34.9551339034177,-54.9345430800137,0,-0.098425200000004,50.523465199428,50.425039999428,0.328084,0,0.4346948958,1.13080384196,18,5,8.561,50.425039999428,0,0.223694,0.4346948958,0,0,0,301.5, -2.5, 1.4,0,0,1024,1024,1090,1024,0,0,10,0,303.4,0,0,96,4.285,4.285,0,0,0,0,1.16,75.92,50.425039999428,0,10,Assisted_Takeoff,
3100,2023-12-27 00:50:28,-34.9551337234319,-54.9345431273,0,-0.098425200000004,50.523465199428,50.425039999428,0.328084,0,0.49227691864,1.19797576012,18,5,8.561,50.425039999428,0,0.223694,0.49227691864,0,0,0,301.1, -2.2, 2,0,0,1024,1024,1144,1024,0,0,18,0,303.4,0,0,96,4.285,4.285,0,0,0,0,1.16,75.92,50.425039999428,0,10,Assisted_Takeoff,
3200,2023-12-27 00:50:28,-34.9551336043839,-54.9345431141781,0,-0.098425200000004,50.523465199428,50.425039999428,0.328084,0,0.53506891476,1.24158796624,18,5,8.561,50.425039999428,0,0.223694,0.53506891476,0,0,0,300.7, -2.3, 1.6,0,0,1024,1024,1142,1024,0,0,18,0,303.3,0,0,96,4.285,4.285,0,0,0,0,1.16,75.92,50.425039999428,0,10,Assisted_Takeoff,
3300,2023-12-27 00:50:28,-34.9551335079668,-54.9345430833049,0,-0.098425200000004,50.523465199428,50.425039999428,0.328084,0,0.57143046448,1.27795607764,18,5,8.573,50.425039999428,0,0.223694,0.57143046448,0,0,0,300.9, -2, 2.1,0,0,1024,1024,1121,1024,0,0,15,0,303.1,0,0,96,4.25,4.252,0,0,0,0,1.306,75.92,50.425039999428,0,10,Assisted_Takeoff,
3400,2023-12-27 00:50:28,-34.9551334233614,-54.9345430712165,0,-0.2296588,50.654698799428,50.425039999428,0.328084,0,0.60214240772,1.30903547496,18,5,8.573,50.425039999428,0,0.223694,0.60214240772,0,0,0,300.9, -1.9, 1.9,0,0,1024,1024,1121,1024,0,0,15,0,303.1,0,0,96,4.25,4.252,0,0,0,0,1.306,75.92,50.425039999428,0,10,Assisted_Takeoff,
3500,2023-12-27 00:50:28,-34.9551334892881,-54.9345431026005,0,-0.2296588,50.654698799428,50.425039999428,0.328084,0,0.57647311556,1.33485568576,18,5,8.573,50.425039999428,0,0.223694,0.60214240772,0,0,0,300.3, -2.1, 1.5,0,0,1024,1024,1139,1024,0,0,17,0,303,0,0,96,4.25,4.252,0,0,0,0,1.306,75.92,50.425039999428,0,10,Assisted_Takeoff,
3600,2023-12-27 00:50:28,-34.9551334192072,-54.9345430941652,0,-0.2296588,50.654698799428,50.425039999428,0.328084,0,0.60183400876,1.3605479438,18,5,8.573,50.425039999428,0,0.223694,0.60214240772,0,0,0,299.7, -1.5, 2.1,0,0,1024,1024,1158,1024,0,0,20,0,302.7,0,0,96,4.25,4.252,0,0,0,0,1.306,75.92,50.425039999428,0,10,Assisted_Takeoff,
3700,2023-12-27 00:50:28,-34.9551333250856,-54.9345430653865,0,-0.2296588,50.654698799428,50.425039999428,0.328084,0.223694,0.6372375532,1.39595148824,18,5,8.573,50.425039999428,0,0.223694,0.6372375532,0.223694,0,0,298.6, -1, 2.7,0,0,1024,1024,1158,1024,0,0,20,0,301.9,0,0,96,4.25,4.252,0,0,0,0,1.306,75.92,50.425039999428,0,10,Assisted_Takeoff,
3800,2023-12-27 00:50:28,-34.9551331757731,-54.9345430452352,0,-0.2296588,50.654698799428,50.425039999428,0.328084,0.223694,0.691519051,1.45075792044,18,5,8.573,50.425039999428,0,0.223694,0.691519051,0.223694,0,0,297.4, -1.2, 2.6,0,0,1024,1024,1163,1024,0,0,21,0,300.9,0,0,96,4.25,4.252,0,0,0,0,1.306,75.92,50.425039999428,0,10,Assisted_Takeoff,
3900,2023-12-27 00:50:28,-34.9551329592304,-54.934543030672,0,-0.2296588,50.654698799428,50.425039999428,0.328084,0.447388,0.7693897884,1.52988521956,18,5,8.573,50.425039999428,0,0.447388,0.7693897884,0.447388,0,-0.447388,296.9, -1.1, 1.9,0,0,1024,1024,1166,1024,0,0,22,0,300,0,0,96,4.25,4.252,0,0,0,0,1.306,75.92,50.425039999428,0,6,P-GPS,
4000,2023-12-27 00:50:28,-34.9551328926791,-54.9345429869265,0,-0.2296588,50.654698799428,50.425039999428,0.656168,0.447388,0.79600396248,1.55746724144,18,5,8.573,50.425039999428,0,0.447388,0.79600396248,0.447388,0,-0.894776,296.8, 0.5, -1.2,0,0,1024,1024,1138,1024,0,0,17,0,299.8,0,0,96,4.25,4.252,0,0,0,0,1.306,75.92,50.425039999428,0,6,P-GPS,
4100,2023-12-27 00:50:29,-34.9551326344698,-54.9345429430986,0,-0.2296588,50.654698799428,50.425039999428,0.656168,0.447388,0.89073493664,1.65258207388,18,5,8.573,50.425039999428,0,0.447388,0.89073493664,0.447388,0,-1.342164,297.2, 0.9, -2.6,0,0,1024,1024,1082,1024,0,0,9,0,299.8,0,0,96,4.25,4.252,0,0,0,0,1.306,75.92,50.425039999428,0,6,P-GPS,
4200,2023-12-27 00:50:29,-34.9551324117276,-54.9345429034401,0.328084,-4.6441417378418E-15,50.753123999428,50.753123999428,0.984252,0.447388,0.97263454556,1.73470806076,18,5,8.573,50.753123999428,0.328084,0.447388,0.97263454556,0.447388,0,-1.565858,297.4, 0.8, -2.8,0,0,1024,1024,1024,1024,0,0,0,0,299.8,0,0,96,4.25,4.252,0,0,0,0,1.306,75.92,50.753123999428,0.328084,6,P-GPS,
4300,2023-12-27 00:50:29,-34.9551321985223,-54.9345428675471,0.656168,0.328084,50.753123999428,51.081207999428,0.984252,0.223694,1.05093179216,1.81323496616,18,5,8.537,51.081207999428,0.656168,0.447388,1.05093179216,0.223694,0,-1.565858,297.5, 0.8, -2.7,0,0,1024,1024,1024,1024,0,0,0,0,299.8,0,0,96,4.158,4.159,0,0,0,0,1.517,75.92,51.081207999428,0.656168,6,P-GPS,
4400,2023-12-27 00:50:29,-34.9551320722532,-54.934542856138,0.656168,0.328084,50.753123999428,51.081207999428,4.265092,0.223694,1.09671263352,1.85942919336,18,5,8.537,51.081207999428,0.656168,0.447388,1.09671263352,0.223694,0,-1.342164,297.5, 0.8, -2.7,0,0,1024,1024,1024,1024,0,0,0,0,299.8,0,0,96,4.158,4.159,0,0,0,0,1.517,75.92,51.081207999428,0.656168,6,P-GPS,
4500,2023-12-27 00:50:29,-34.9551318626488,-54.9345428253119,0.984252,0.656168,50.753123999428,51.409291999428,4.593176,0,1.17348100868,1.93645675488,18,5,8.537,51.409291999428,0.984252,0.447388,1.17348100868,0,0,-0.894776,297.6, 0.5, -2.4,0,0,1024,1024,1024,1024,0,0,0,0,299.8,0,0,96,4.158,4.159,0,0,0,0,1.517,75.92,51.409291999428,0.984252,6,P-GPS,
4600,2023-12-27 00:50:29,-34.9551317192607,-54.9345428242797,0.984252,0.656168,50.753123999428,51.409291999428,4.593176,0,1.22486224392,1.98877302952,18,5,8.537,51.409291999428,0.984252,0.447388,1.22486224392,0,0,-0.671082,297.6, 0.4, -2.4,0,0,1024,1024,1024,1024,0,0,0,0,299.8,0,0,96,4.158,4.159,0,0,0,0,1.517,75.92,51.409291999428,0.984252,6,P-GPS,
4700,2023-12-27 00:50:29,-34.9551316468092,-54.934542864133,1.312336,0.984252,50.753123999428,51.737375999428,4.92126,0,1.24866473812,2.01776909344,18,5,8.537,51.737375999428,1.312336,0.447388,1.24866473812,0,0,-0.223694,297.7, 0.3, -2.2,0,0,1024,1024,1024,1024,0,0,0,0,299.8,0,0,96,4.158,4.159,0,0,0,0,1.517,75.92,51.737375999428,1.312336,6,P-GPS,
4800,2023-12-27 00:50:29,-34.9551316129388,-54.9345430049965,1.312336,0.984252,50.753123999428,51.737375999428,4.92126,0,1.25414374092,2.06166673264,17,5,8.537,51.737375999428,1.312336,0.447388,1.25414374092,0,0,0,297.6, 0.3, -2.5,0,0,1024,1024,1024,1024,0,0,0,0,299.8,0,0,96,4.158,4.159,0,0,0,0,1.517,75.92,51.737375999428,1.312336,6,P-GPS,
4900,2023-12-27 00:50:29,-34.9551315020055,-54.9345429139698,1.312336,0.984252,50.753123999428,51.737375999428,4.92126,0,1.29825135388,2.11044298092,17,5,8.537,51.737375999428,1.312336,0.447388,1.29825135388,0,0,0,297.6, 0.2, -2.7,0,0,1024,1024,1024,1024,0,0,0,0,299.8,0,0,96,4.158,4.159,0,0,0,0,1.517,75.92,51.737375999428,1.312336,6,P-GPS,
5000,2023-12-27 00:50:29,-34.9551314636357,-54.9345428728949,1.312336,0.8530184,50.884357599428,51.737375999428,4.92126,0,1.314058441,2.12906502876,18,5,8.537,51.737375999428,1.312336,0.447388,1.314058441,0,0,0,297.7, 0, -2.2,0,0,1024,1024,1024,1024,0,0,0,0,299.8,0,0,96,4.158,4.159,0,0,0,0,1.517,75.92,51.737375999428,1.312336,6,P-GPS,
5100,2023-12-27 00:50:30,-34.9551315088356,-54.9345429015129,1.312336,0.984252,50.753123999428,51.737375999428,4.92126,0,1.29638783676,2.14764442568,18,5,8.537,51.737375999428,1.312336,0.447388,1.314058441,0,0,0,297.7, -0.2, -2,0,0,1024,1024,1024,1024,0,0,0,0,299.8,0,0,96,4.158,4.159,0,0,0,0,1.517,75.92,51.737375999428,1.312336,6,P-GPS,
5200,2023-12-27 00:50:30,-34.9551317209665,-54.9345427989007,1.312336,0.984252,50.753123999428,51.737375999428,4.92126,0,1.22571854316,2.23090230236,18,5,8.537,51.737375999428,1.312336,0.447388,1.314058441,0,0,0,297.7, -0.2, -2,0,0,1024,1024,1024,1024,0,0,0,0,299.8,0,0,96,4.158,4.159,0,0,0,0,1.517,75.92,51.737375999428,1.312336,6,P-GPS,
