time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
0,2023-12-27 18:04:00,0,0,0,,,105.04266116976,0.328084,0,0,0,0,0,0,105.04266116976,0,0,0,0,0,0,11.6, -6.1, 3.5,0,0,447,481,364,1066,-87,-82,-100,6,12.7,0,0,100,4.339,4.337,0,0,0,0,0,81.86,105.04266116976,0,1,Atti,"Aeronave en modo Atti. No se puede hacer vuelo estacionario. Vuela con cuidado (Code: 30004). Error de calibración del estabilizador. Reinicia la aeronave o contacta con la Asistencia DJI (Code: 40011)"
100,2023-12-27 18:04:00,0,0,0,,,105.04266116976,0.328084,0,0,0,0,0,0,105.04266116976,0,0,0,0,0,0,12.1, -5.7, 2.5,0,0,1024,549,1030,1020,0,-72,1,-1,12.3,0,0,100,4.339,4.337,0,0,0,0,0,81.86,105.04266116976,0,41,Motors_Started,"Error de calibración del estabilizador. Reinicia la aeronave o contacta con la Asistencia DJI (Code: 40011). Señal débil del GPS. Vuelo estacionario inestable. Vuela con cuidado (Code: 30002)"
200,2023-12-27 18:04:00,0,0,0,,,105.04266116976,0.328084,0,0,0,0,0,0,105.04266116976,0,0,0,0,0,0,11, -5.3, 4.1,0,0,1024,429,1026,1024,0,-90,0,0,12.1,0,0,100,4.339,4.337,0,0,0,0,0,81.86,105.04266116976,0,41,Motors_Started,
300,2023-12-27 18:04:00,0,0,0,,,105.04266116976,0.328084,0,0,0,0,0,0,105.04266116976,0,0,0,0,0,0,9.6, -5.5, 3,0,0,1024,1024,1024,1024,0,0,0,0,10.6,0,0,100,4.339,4.337,0,0,0,0,0,81.86,105.04266116976,0,41,Motors_Started,"Setting new Return-To-Home altitude to 100m (328 ft). Data Recorder File Index is 29. Setting new Maximum Flight Altitude to 30m (98 ft)"
400,2023-12-27 18:04:00,0,0,0,,,105.04266116976,0.328084,0,0,0,0,0,0,105.04266116976,0,0,0,0,0,0,10.3, -4.4, 2.8,0,0,1024,1024,1024,1024,0,0,0,0,10.3,0,0,100,4.339,4.337,0,0,0,0,0,81.86,105.04266116976,0,41,Motors_Started,
500,2023-12-27 18:04:01,0,0,0,,,105.04266116976,0.328084,0,0,0,0,0,0,105.04266116976,0,0,0,0,0,0,10.1, -4.6, 2,0,0,1024,1024,1024,1024,0,0,0,0,10.3,0,0,100,4.339,4.337,0,0,0,0,0,81.86,105.04266116976,0,41,Motors_Started,
600,2023-12-27 18:04:01,0,0,0,,,105.04266116976,0.328084,0,0,0,0,0,0,105.04266116976,0,0,0,0,0,0,11.1, -6.1, 1.7,0,0,1024,1024,1024,1024,0,0,0,0,10.7,0,0,100,4.339,4.337,0,0,0,0,0,81.86,105.04266116976,0,41,Motors_Started,
700,2023-12-27 18:04:01,0,0,0,,,105.04266116976,0.328084,0,0,0,0,0,0,105.04266116976,0,0,0,0,0,0,9.8, -5.4, 2.4,0,0,1024,1024,1024,1024,0,0,0,0,10.5,0,0,100,4.339,4.337,0,0,0,0,0,81.86,105.04266116976,0,41,Motors_Started,
800,2023-12-27 18:04:01,0,0,0,,,105.04266116976,0.328084,0,0,0,5,0,0,105.04266116976,0,0,0,0,0,0,10.1, -5.5, 1.1,0,0,1024,1024,1024,1024,0,0,0,0,10.2,0,0,100,4.339,4.337,0,0,0,0,0,81.86,105.04266116976,0,41,Motors_Started,
900,2023-12-27 18:04:01,0,0,0,,,105.04266116976,0.328084,0,0,0,5,0,0,105.04266116976,0,0,0,0,0,0,9.4, -5.3, 0.4,0,0,1024,1024,1024,1024,0,0,0,0,9.9,0,0,100,4.339,4.337,0,0,0,0,0,81.86,105.04266116976,0,41,Motors_Started,
